https://commons.cwrc.ca/orlando:30fe1e08-6e68-4170-a0fc-875815e90af3,boweel,"Bowen, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:93739644-bb63-451f-98a8-606a3c4aa0fa,boweli,"Bowes Lyon, Lilian",FEMALE
https://commons.cwrc.ca/orlando:093f9776-a8c0-47e4-9719-5d453696cd51,bowema,"Bowen, Marjorie",FEMALE
https://commons.cwrc.ca/orlando:cf2552e5-bf26-429c-8f91-fb2e83707175,bowlca,"Bowles, Caroline",FEMALE
https://commons.cwrc.ca/orlando:c8d01fb7-3c8e-4cd1-b5d9-660d7cff90ad,box_mu,"Box, Muriel",FEMALE
https://commons.cwrc.ca/orlando:962781b0-afd1-4b1b-ae96-cb4c7df0a029,boydel,"Boyd, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:54cecdfa-b439-4ad9-bed8-abf43be011d8,boylma,"Boyle, Mary",FEMALE
https://commons.cwrc.ca/orlando:a276154b-5d6c-43d0-92eb-e8773fddc933,bradan,"Bradstreet, Anne",FEMALE
https://commons.cwrc.ca/orlando:35119e60-cb3a-42f3-ac5d-d28bbf1478a5,bradm2,"Bradshaw, Mary Ann Cavendish",FEMALE
https://commons.cwrc.ca/orlando:471b5ed4-1085-4569-b664-c4c91c67dbe9,bradma,"Braddon, Mary Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:48d26004-bbdd-42c7-9885-883b831cd78b,bramch,"Brame, Charlotte Mary",FEMALE
https://commons.cwrc.ca/orlando:4ccb63e0-b2cf-463d-bc2d-5ccd33801a25,branha,"Brand, Hannah",FEMALE
https://commons.cwrc.ca/orlando:c81318d0-24f9-4a4e-b6ff-5066ad039a4a,brasan,"Brassey, Anna",FEMALE
https://commons.cwrc.ca/orlando:29b80a8e-7c88-4fe9-a772-0dffff31e4b4,brayan,"Bray, Anna Eliza",FEMALE
https://commons.cwrc.ca/orlando:131412f5-fb89-4e81-9444-696cf4fa9a1c,brazan,"Brazil, Angela",FEMALE
https://commons.cwrc.ca/orlando:48b07edf-a01a-4213-83b4-569a1081ee5d,breeje,"Breeze, Jean Binta",FEMALE
https://commons.cwrc.ca/orlando:ed187f6e-352f-4b9c-8901-cdc3dd9de0a5,brerja,"Brereton, Jane",FEMALE
https://commons.cwrc.ca/orlando:a8da7401-88b1-428a-addb-56e6771ff5c5,bretdo,"Brett, Dorothy",FEMALE
https://commons.cwrc.ca/orlando:9730700b-e581-46e0-988a-8848cf791e3b,bridan,"Bridge, Ann",FEMALE
https://commons.cwrc.ca/orlando:d094a41d-e793-4a20-b5df-3199e7034b58,bridel,"Bridgewater, Elizabeth (Cavendish) Egerton,,, Countess of",FEMALE
https://commons.cwrc.ca/orlando:676fc797-1307-4d50-9d84-6c3f641c86c7,brisam,"Bristow, Amelia",FEMALE
https://commons.cwrc.ca/orlando:ca53cb4b-671c-4afe-9b82-2ec09f0fce50,britve,"Brittain, Vera",FEMALE
https://commons.cwrc.ca/orlando:2ec044e6-30f3-4fba-970e-676ec81c79fc,bronan,"Brontë, Anne",FEMALE
https://commons.cwrc.ca/orlando:a017e41e-6e1c-4c16-a575-82d25f7ec038,bronch,"Brontë, Charlotte",FEMALE
https://commons.cwrc.ca/orlando:8e599794-3bb5-47d6-87dc-713ce02c2a7f,bronem,"Brontë, Emily",FEMALE
https://commons.cwrc.ca/orlando:41154d1e-4183-4348-b604-ea46976b2c5b,brooan,"Brookner, Anita",FEMALE
https://commons.cwrc.ca/orlando:c72b80b5-e6cc-48d3-8667-1fbe9dc71a81,brooc2,"Brooke-Rose, Christine",FEMALE
https://commons.cwrc.ca/orlando:a2a99998-5657-453c-aee8-04421561e727,brooch,"Brooke, Charlotte",FEMALE
https://commons.cwrc.ca/orlando:d62b6cc7-c5c6-4138-9440-2d12b4570a7a,brooem,"Brooke, Emma Frances",FEMALE
https://commons.cwrc.ca/orlando:1d543219-0962-43e2-acc4-778185379e81,broofr,"Brooke, Frances",FEMALE
https://commons.cwrc.ca/orlando:cccbaa25-4ba8-490b-91f6-048f850249e4,bropbr,"Brophy, Brigid",FEMALE
https://commons.cwrc.ca/orlando:8efa7b58-ef11-453f-878d-e7ac9a870062,brourh,"Broughton, Rhoda",FEMALE
https://commons.cwrc.ca/orlando:7fa078f1-e346-4d74-a9c4-4e3e57e80cad,browel,"Browning, Elizabeth Barrett",FEMALE
https://commons.cwrc.ca/orlando:d2e22465-c4e8-4f7b-b8ba-3db9d46dc396,browfr,"Browne, Frances",FEMALE
https://commons.cwrc.ca/orlando:d4d91e56-b9ac-4201-85da-464f8519100c,browma,"Browne, Mary Ann",FEMALE
https://commons.cwrc.ca/orlando:90b011c8-b5c1-4e68-b083-30ecc53796bd,brunma,"Brunton, Mary",FEMALE
https://commons.cwrc.ca/orlando:9825ea11-7383-4a6a-8d76-885d4e0182ff,bryam2,"Bryan, Mary",FEMALE
https://commons.cwrc.ca/orlando:034f7c41-d383-466c-8478-ab3a99da22f5,bryama,"Bryan, Margaret",FEMALE
https://commons.cwrc.ca/orlando:9c021b41-2047-4516-b9dc-178a4f45e718,bryh__,Bryher,FEMALE
https://commons.cwrc.ca/orlando:6c8a0f56-8f1c-4eb4-a7cc-d66c1270272e,buckpe,"Buck, Pearl S.",FEMALE
https://commons.cwrc.ca/orlando:0aee6bd1-8c85-4256-8577-2c71972ad5ec,bulsci,"Bulstrode, Cicely",FEMALE
https://commons.cwrc.ca/orlando:56ea416b-81bf-4855-a11c-e0abd629c39d,bunbse,"Bunbury, Selina",FEMALE
https://commons.cwrc.ca/orlando:0636aee8-da08-4baa-89f4-64ab98c5d358,burkan,"Burke, Anne",FEMALE
https://commons.cwrc.ca/orlando:034561f5-e01a-411d-8dff-812a12d07e74,burnel,"Burnet, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:df864c75-7c0b-4694-a0f6-51477fe67657,burnf2,"Burnett, Frances Hodgson",FEMALE
https://commons.cwrc.ca/orlando:ed1c2d59-1fbd-4843-bca8-ec1dec605264,burnfr,"Burney, Frances",FEMALE
https://commons.cwrc.ca/orlando:3127a89f-41ec-4ad7-8304-be5fd11925d7,burnsa,"Burney, Sarah Harriet",FEMALE
https://commons.cwrc.ca/orlando:5d4499f0-0c07-4afb-ae93-23de649d034d,burtca,"Burton, Catharine",FEMALE
https://commons.cwrc.ca/orlando:6710f94f-b6c8-4edf-9258-6411a7a46467,burych,"Bury, Lady Charlotte",FEMALE
https://commons.cwrc.ca/orlando:d9d208b2-d62c-41b8-a677-662414d2fd87,buryel,"Bury, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:c6a6096e-a8bf-4133-9b17-5796cda9673e,bussdo,"Bussy, Dorothy",FEMALE
https://commons.cwrc.ca/orlando:33d317c1-4cea-4453-b476-219daa624004,butlel,"Butler, Lady Eleanor",FEMALE
https://commons.cwrc.ca/orlando:3ff5a4e7-e642-49b9-a40e-67b68473c582,butljo,"Butler, Josephine",FEMALE
https://commons.cwrc.ca/orlando:80402ac8-ac30-47d6-ac1a-29e48b2ad35b,butls2,"Butler, Sarah",FEMALE
https://commons.cwrc.ca/orlando:ff3612ec-6e24-40e4-88d0-b7ecbb59ecd1,buttma,"Butts, Mary",FEMALE
https://commons.cwrc.ca/orlando:8fb98024-f755-434a-b490-ec8059e83b29,byatas,"Byatt, A. S.",FEMALE
https://commons.cwrc.ca/orlando:86214377-b058-4e8e-93c4-025da675cdbb,byroau,"Byron, Augusta Ada",FEMALE
https://commons.cwrc.ca/orlando:fad8567d-5436-4efd-a421-608e9736e061,byroca,"Byron, Catherine",FEMALE
https://commons.cwrc.ca/orlando:bf7b241b-9b16-43ba-b407-8c0f6fcc8c0e,byrome,"Byron, Medora Gordon",FEMALE
